"","WT_t0_","WT_t0.5_","chl1_t0_","chl1_t0.5_"
"AT5G39590",9.19103150570943,10.0408836007513,9.16115286933675,9.68964504898639
"AT1G25550",8.18135752548161,10.6293723368242,8.17452716828703,10.365171979582
"AT2G28720",7.91324837907111,7.09640045572374,8.12037736876502,7.25851657385195
"AT3G18560",8.43156072715022,10.3831855909711,8.39967858031722,9.66970419126284
"AT1G73920",8.69490256136396,10.0000258954508,8.77094784312432,9.19535821311692
"AT1G59970",7.45760299628129,8.91437562664159,7.45623017948073,8.656424388281
"AT5G01340",6.97707238117403,8.48542684667167,7.08170267566503,8.0869304630552
"AT5G65140",5.17825446396638,7.77757160971822,5.22427565980992,6.71268788484581
"AT4G39770",4.09591274050296,5.78191562321906,4.03913395414002,5.78735403066857
"AT4G24670",4.74098089044011,6.51943546766983,4.64804368954662,5.95024701879791
"AT1G43710",9.90020329398789,11.5701630052779,10.0060625271303,11.1654117097092
"AT2G38820",7.56407003869502,6.90185562562258,7.77978494834083,6.99112227590057
"AT1G66930",7.41031902834647,5.96088982354787,7.48655456703481,6.00797997427141
"AT4G36970",7.40204534475988,6.67766844509504,7.44326486954332,6.86536430495684
"AT3G52060",10.2002567822678,9.54221336594405,10.2526875807454,9.69235499197537
"AT3G59350",8.12371362692282,9.73953762665321,8.18512704679233,9.80559756768306
"AT1G66150",8.51230292484442,9.19844599470159,8.34683280421678,9.14269584820167
"AT5G59930",5.92808276950833,7.90802298777864,5.93125290259428,7.38780397765081
"AT2G38640",7.24076999662044,8.24945164492393,7.26590726530114,8.16671388304741
"AT5G13320",6.78453610248769,4.68542144942301,7.05169792607073,4.63274497683124
"AT3G10520",6.21369179092115,7.34230543070526,6.24628874542756,7.17086900816584
"AT3G56200",8.35241105297882,9.16041734751781,8.3930893483627,9.14240749192159
"AT4G08950",7.79372168699291,10.1620044650541,7.50351338164902,10.2049068338887
"AT5G65470",7.97203454575613,8.91006141666944,7.905447387815,8.91603785746781
"AT1G14340",7.33851539390497,8.5318814274774,7.55408751624719,8.27522093006859
"AT5G24010",6.11901304632428,6.97254513440022,6.1083988482165,6.96462674437271
"AT3G50660",7.42271621721436,8.71802349386951,7.51281119829419,8.41991310195578
"AT5G05400",4.80508735251243,6.12095880035049,4.78906385318294,5.60524136886609
"AT5G04250",7.06255298886865,8.33316853456264,7.00774360706105,7.73350613689321
"AT2G43760",9.59797595730678,10.5450027972073,9.57355000907955,10.0910990287175
"AT1G78090",6.99012055515563,9.11121337487795,6.89280550059933,8.50250762306871
"AT3G25790",3.43185966142363,7.39822910202704,3.5758784352369,5.34098753910152
"AT1G70090",6.03813496307251,6.96951086697609,5.89269129083842,6.80508019342068
"AT5G20885",9.28006273879218,10.7379593296446,9.30878844488578,10.5250423187976
"AT3G11700",9.19581386966771,10.0690201272811,9.11683591645672,10.1206692812633
"AT4G03500",3.79729535381312,5.11904634752547,3.95128234046178,4.56177345526873
"AT1G12990",6.22134960072121,7.26944287844817,6.08685133645174,7.20908160384136
"AT2G01680",8.077904713595,7.51894011511869,8.14050244851889,7.5140020999355
"AT2G32430",8.07842291773038,7.25992021177008,8.24144042020512,7.29163117630519
"AT5G12880",8.84175980083589,9.96517612142639,8.84249738994864,9.71883916953029
"AT5G40090",5.72464516779341,6.38061364590764,5.86515051565175,6.30798911371418
"AT5G40390",9.71139211287897,8.8619058281929,9.72118925102979,8.95470798092931
"AT3G55430",8.69628424212108,9.78531775323479,8.72019744201719,9.83497784802909
"AT4G22790",7.28263999863067,6.37126764826567,7.40288690591128,6.58705435883046
"AT2G01260",8.07353719871726,8.8959425861328,7.97690474617623,8.58149722254936
"AT3G59850",5.86457989151858,4.67676518927606,5.92482828085789,4.62161344583014
"AT2G42350",9.4543895149223,10.1744206454507,9.44500183487353,10.1054131891232
"AT1G62422",9.30881376542488,8.58748451059163,9.51671686525923,8.65853195664822
